ID,Name,Station,Latitude,Longitude,Elevation,Depth,Avg_Depth,Beginning_Year,Ending_Year,Missing_Years,Percentage_Missing_Values,Number_of_Full_Years,Filename
316,Plynlimon,COSMOS-UK,52.45338,-3.76259,542,0-0.3,0.15,2014,2022,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/Plynlimon/COSMOS-UK_COSMOS-UK_Plynlimon_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
317,Plynlimon,COSMOS-UK,52.45338,-3.76259,542,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/Plynlimon/COSMOS-UK_COSMOS-UK_Plynlimon_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
318,Plynlimon,COSMOS-UK,52.45338,-3.76259,542,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/Plynlimon/COSMOS-UK_COSMOS-UK_Plynlimon_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
319,PortonDown,COSMOS-UK,51.11988,-1.68125,146,0-0.3,0.15,2014,2022,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/PortonDown/COSMOS-UK_COSMOS-UK_PortonDown_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
320,PortonDown,COSMOS-UK,51.11988,-1.68125,146,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/PortonDown/COSMOS-UK_COSMOS-UK_PortonDown_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
321,PortonDown,COSMOS-UK,51.11988,-1.68125,146,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/PortonDown/COSMOS-UK_COSMOS-UK_PortonDown_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
322,Redhill,COSMOS-UK,51.26287,0.42914,91,0-0.3,0.15,2016,2022,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Redhill/COSMOS-UK_COSMOS-UK_Redhill_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
323,Redhill,COSMOS-UK,51.26287,0.42914,91,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Redhill/COSMOS-UK_COSMOS-UK_Redhill_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
324,Redhill,COSMOS-UK,51.26287,0.42914,91,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Redhill/COSMOS-UK_COSMOS-UK_Redhill_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
328,Riseholme,COSMOS-UK,53.26165,-0.52591,53,0-0.3,0.15,2016,2022,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Riseholme/COSMOS-UK_COSMOS-UK_Riseholme_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
329,Riseholme,COSMOS-UK,53.26165,-0.52591,53,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Riseholme/COSMOS-UK_COSMOS-UK_Riseholme_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
330,Riseholme,COSMOS-UK,53.26165,-0.52591,53,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Riseholme/COSMOS-UK_COSMOS-UK_Riseholme_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
331,Riseholme,COSMOS-UK,53.26165,-0.52591,53,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Riseholme/COSMOS-UK_COSMOS-UK_Riseholme_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
332,Riseholme,COSMOS-UK,53.26165,-0.52591,53,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Riseholme/COSMOS-UK_COSMOS-UK_Riseholme_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
333,Riseholme,COSMOS-UK,53.26165,-0.52591,53,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Riseholme/COSMOS-UK_COSMOS-UK_Riseholme_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
334,Riseholme,COSMOS-UK,53.26165,-0.52591,53,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Riseholme/COSMOS-UK_COSMOS-UK_Riseholme_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
335,Riseholme,COSMOS-UK,53.26165,-0.52591,53,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Riseholme/COSMOS-UK_COSMOS-UK_Riseholme_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
336,Riseholme,COSMOS-UK,53.26165,-0.52591,53,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Riseholme/COSMOS-UK_COSMOS-UK_Riseholme_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
337,Riseholme,COSMOS-UK,53.26165,-0.52591,53,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Riseholme/COSMOS-UK_COSMOS-UK_Riseholme_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
338,Riseholme,COSMOS-UK,53.26165,-0.52591,53,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Riseholme/COSMOS-UK_COSMOS-UK_Riseholme_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
339,Rothamsted,COSMOS-UK,51.81387,-0.37832,131,0-0.3,0.15,2014,2022,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/Rothamsted/COSMOS-UK_COSMOS-UK_Rothamsted_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
340,Rothamsted,COSMOS-UK,51.81387,-0.37832,131,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/Rothamsted/COSMOS-UK_COSMOS-UK_Rothamsted_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
341,Rothamsted,COSMOS-UK,51.81387,-0.37832,131,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/Rothamsted/COSMOS-UK_COSMOS-UK_Rothamsted_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
342,Sheepdrove,COSMOS-UK,51.53032,-1.48187,170,0-0.3,0.15,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/Sheepdrove/COSMOS-UK_COSMOS-UK_Sheepdrove_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
345,Sheepdrove,COSMOS-UK,51.53032,-1.48187,170,0.1-0.1,0.1,2013,2023,2016,9.090909091,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/Sheepdrove/COSMOS-UK_COSMOS-UK_Sheepdrove_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
346,Sheepdrove,COSMOS-UK,51.53032,-1.48187,170,0.1-0.1,0.1,2013,2023,NA,0,11,/home/xosto002/Beachelor_thesis/COSMOS-UK/Sheepdrove/COSMOS-UK_COSMOS-UK_Sheepdrove_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
356,SpenFarm,COSMOS-UK,53.86886,-1.31886,57,0-0.3,0.15,2016,2022,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/SpenFarm/COSMOS-UK_COSMOS-UK_SpenFarm_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
357,SpenFarm,COSMOS-UK,53.86886,-1.31886,57,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/SpenFarm/COSMOS-UK_COSMOS-UK_SpenFarm_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
358,SpenFarm,COSMOS-UK,53.86886,-1.31886,57,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/SpenFarm/COSMOS-UK_COSMOS-UK_SpenFarm_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
359,SpenFarm,COSMOS-UK,53.86886,-1.31886,57,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/SpenFarm/COSMOS-UK_COSMOS-UK_SpenFarm_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
360,SpenFarm,COSMOS-UK,53.86886,-1.31886,57,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/SpenFarm/COSMOS-UK_COSMOS-UK_SpenFarm_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
361,SpenFarm,COSMOS-UK,53.86886,-1.31886,57,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/SpenFarm/COSMOS-UK_COSMOS-UK_SpenFarm_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
362,SpenFarm,COSMOS-UK,53.86886,-1.31886,57,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/SpenFarm/COSMOS-UK_COSMOS-UK_SpenFarm_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
363,SpenFarm,COSMOS-UK,53.86886,-1.31886,57,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/SpenFarm/COSMOS-UK_COSMOS-UK_SpenFarm_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
364,SpenFarm,COSMOS-UK,53.86886,-1.31886,57,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/SpenFarm/COSMOS-UK_COSMOS-UK_SpenFarm_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
365,SpenFarm,COSMOS-UK,53.86886,-1.31886,57,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/SpenFarm/COSMOS-UK_COSMOS-UK_SpenFarm_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
366,SpenFarm,COSMOS-UK,53.86886,-1.31886,57,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/SpenFarm/COSMOS-UK_COSMOS-UK_SpenFarm_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
367,Stiperstones,COSMOS-UK,52.58125,-2.94469,432,0-0.3,0.15,2014,2022,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/Stiperstones/COSMOS-UK_COSMOS-UK_Stiperstones_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
368,Stiperstones,COSMOS-UK,52.58125,-2.94469,432,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/Stiperstones/COSMOS-UK_COSMOS-UK_Stiperstones_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
369,Stiperstones,COSMOS-UK,52.58125,-2.94469,432,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/Stiperstones/COSMOS-UK_COSMOS-UK_Stiperstones_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
370,Stoughton,COSMOS-UK,52.60164,-1.04701,130,0-0.3,0.15,2015,2022,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Stoughton/COSMOS-UK_COSMOS-UK_Stoughton_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
371,Stoughton,COSMOS-UK,52.60164,-1.04701,130,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/Stoughton/COSMOS-UK_COSMOS-UK_Stoughton_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
372,Stoughton,COSMOS-UK,52.60164,-1.04701,130,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/Stoughton/COSMOS-UK_COSMOS-UK_Stoughton_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
375,Sydling,COSMOS-UK,50.82837,-2.52789,249,0.05-0.05,0.05,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Sydling/COSMOS-UK_COSMOS-UK_Sydling_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
376,Sydling,COSMOS-UK,50.82837,-2.52789,249,0.1-0.1,0.1,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Sydling/COSMOS-UK_COSMOS-UK_Sydling_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
377,Sydling,COSMOS-UK,50.82837,-2.52789,249,0.1-0.1,0.1,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Sydling/COSMOS-UK_COSMOS-UK_Sydling_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
379,Sydling,COSMOS-UK,50.82837,-2.52789,249,0.15-0.15,0.15,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Sydling/COSMOS-UK_COSMOS-UK_Sydling_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
380,Sydling,COSMOS-UK,50.82837,-2.52789,249,0.25-0.25,0.25,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Sydling/COSMOS-UK_COSMOS-UK_Sydling_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
381,Sydling,COSMOS-UK,50.82837,-2.52789,249,0.25-0.25,0.25,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Sydling/COSMOS-UK_COSMOS-UK_Sydling_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
382,Sydling,COSMOS-UK,50.82837,-2.52789,249,0.5-0.5,0.5,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Sydling/COSMOS-UK_COSMOS-UK_Sydling_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
384,TheLizard,COSMOS-UK,50.03281,-5.19988,85,0-0.3,0.15,2014,2022,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/TheLizard/COSMOS-UK_COSMOS-UK_TheLizard_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
385,TheLizard,COSMOS-UK,50.03281,-5.19988,85,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/TheLizard/COSMOS-UK_COSMOS-UK_TheLizard_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
386,TheLizard,COSMOS-UK,50.03281,-5.19988,85,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/TheLizard/COSMOS-UK_COSMOS-UK_TheLizard_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
387,Waddesdon,COSMOS-UK,51.83948,-0.94842,98,0-0.3,0.15,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/Waddesdon/COSMOS-UK_COSMOS-UK_Waddesdon_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
390,Waddesdon,COSMOS-UK,51.83948,-0.94842,98,0.1-0.1,0.1,2013,2023,NA,0,11,/home/xosto002/Beachelor_thesis/COSMOS-UK/Waddesdon/COSMOS-UK_COSMOS-UK_Waddesdon_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
391,Waddesdon,COSMOS-UK,51.83948,-0.94842,98,0.1-0.1,0.1,2013,2023,NA,0,11,/home/xosto002/Beachelor_thesis/COSMOS-UK/Waddesdon/COSMOS-UK_COSMOS-UK_Waddesdon_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
409,Writtle,COSMOS-UK,51.734,0.4179,44,0-0.3,0.15,2017,2022,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Writtle/COSMOS-UK_COSMOS-UK_Writtle_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
410,Writtle,COSMOS-UK,51.734,0.4179,44,0.05-0.05,0.05,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Writtle/COSMOS-UK_COSMOS-UK_Writtle_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
411,Writtle,COSMOS-UK,51.734,0.4179,44,0.05-0.05,0.05,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Writtle/COSMOS-UK_COSMOS-UK_Writtle_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
412,Writtle,COSMOS-UK,51.734,0.4179,44,0.1-0.1,0.1,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Writtle/COSMOS-UK_COSMOS-UK_Writtle_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
413,Writtle,COSMOS-UK,51.734,0.4179,44,0.1-0.1,0.1,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Writtle/COSMOS-UK_COSMOS-UK_Writtle_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
414,Writtle,COSMOS-UK,51.734,0.4179,44,0.15-0.15,0.15,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Writtle/COSMOS-UK_COSMOS-UK_Writtle_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
415,Writtle,COSMOS-UK,51.734,0.4179,44,0.15-0.15,0.15,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Writtle/COSMOS-UK_COSMOS-UK_Writtle_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
416,Writtle,COSMOS-UK,51.734,0.4179,44,0.25-0.25,0.25,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Writtle/COSMOS-UK_COSMOS-UK_Writtle_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
417,Writtle,COSMOS-UK,51.734,0.4179,44,0.25-0.25,0.25,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Writtle/COSMOS-UK_COSMOS-UK_Writtle_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
418,Writtle,COSMOS-UK,51.734,0.4179,44,0.5-0.5,0.5,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Writtle/COSMOS-UK_COSMOS-UK_Writtle_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
419,Writtle,COSMOS-UK,51.734,0.4179,44,0.5-0.5,0.5,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Writtle/COSMOS-UK_COSMOS-UK_Writtle_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
518,fraye,FR_Aqui,44.467,-0.7269,52.42,0.05-0.05,0.05,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/fraye/FR-Aqui_FR-Aqui_fraye_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm
519,fraye,FR_Aqui,44.467,-0.7269,52.42,0.1-0.1,0.1,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/fraye/FR-Aqui_FR-Aqui_fraye_sm_0.100000_0.100000_ThetaProbe-ML2X_19500101_20241016.stm
520,fraye,FR_Aqui,44.467,-0.7269,52.42,0.2-0.2,0.2,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/fraye/FR-Aqui_FR-Aqui_fraye_sm_0.200000_0.200000_ThetaProbe-ML2X_19500101_20241016.stm
521,fraye,FR_Aqui,44.467,-0.7269,52.42,0.3-0.3,0.3,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/fraye/FR-Aqui_FR-Aqui_fraye_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm
522,fraye,FR_Aqui,44.467,-0.7269,52.42,0.45-0.45,0.45,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/fraye/FR-Aqui_FR-Aqui_fraye_sm_0.450000_0.450000_ThetaProbe-ML2X_19500101_20241016.stm
523,fraye,FR_Aqui,44.467,-0.7269,52.42,0.55-0.55,0.55,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/fraye/FR-Aqui_FR-Aqui_fraye_sm_0.550000_0.550000_ThetaProbe-ML2X_19500101_20241016.stm
524,grandcal,FR_Aqui,44.472,-0.7675,44.26,0.05-0.05,0.05,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/grandcal/FR-Aqui_FR-Aqui_grandcal_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm
525,grandcal,FR_Aqui,44.472,-0.7675,44.26,0.1-0.1,0.1,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/grandcal/FR-Aqui_FR-Aqui_grandcal_sm_0.100000_0.100000_ThetaProbe-ML2X_19500101_20241016.stm
526,grandcal,FR_Aqui,44.472,-0.7675,44.26,0.21-0.21,0.21,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/grandcal/FR-Aqui_FR-Aqui_grandcal_sm_0.210000_0.210000_ThetaProbe-ML2X_19500101_20241016.stm
527,grandcal,FR_Aqui,44.472,-0.7675,44.26,0.34-0.34,0.34,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/grandcal/FR-Aqui_FR-Aqui_grandcal_sm_0.340000_0.340000_ThetaProbe-ML2X_19500101_20241016.stm
528,grandcal,FR_Aqui,44.472,-0.7675,44.26,0.45-0.45,0.45,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/grandcal/FR-Aqui_FR-Aqui_grandcal_sm_0.450000_0.450000_ThetaProbe-ML2X_19500101_20241016.stm
529,grandcal,FR_Aqui,44.472,-0.7675,44.26,0.56-0.56,0.56,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/grandcal/FR-Aqui_FR-Aqui_grandcal_sm_0.560000_0.560000_ThetaProbe-ML2X_19500101_20241016.stm
536,hillan2,FR_Aqui,44.49126,-0.758,53.78,0.05-0.05,0.05,2015,2024,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/hillan2/FR-Aqui_FR-Aqui_hillan2_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm
537,hillan2,FR_Aqui,44.49126,-0.758,53.78,0.15-0.15,0.15,2015,2024,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/hillan2/FR-Aqui_FR-Aqui_hillan2_sm_0.150000_0.150000_ThetaProbe-ML2X_19500101_20241016.stm
538,hillan2,FR_Aqui,44.49126,-0.758,53.78,0.3-0.3,0.3,2015,2024,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/hillan2/FR-Aqui_FR-Aqui_hillan2_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm
539,hillan2,FR_Aqui,44.49126,-0.758,53.78,0.5-0.5,0.5,2015,2024,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/hillan2/FR-Aqui_FR-Aqui_hillan2_sm_0.500000_0.500000_ThetaProbe-ML2X_19500101_20241016.stm
540,hillan2,FR_Aqui,44.49126,-0.758,53.78,0.7-0.7,0.7,2015,2024,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/hillan2/FR-Aqui_FR-Aqui_hillan2_sm_0.700000_0.700000_ThetaProbe-ML2X_19500101_20241016.stm
541,hillan2,FR_Aqui,44.49126,-0.758,53.78,0.8-0.8,0.8,2015,2024,NA,0,10,/home/xosto002/Beachelor_thesis/FR_Aqui/hillan2/FR-Aqui_FR-Aqui_hillan2_sm_0.800000_0.800000_ThetaProbe-ML2X_19500101_20241016.stm
544,parcmeteo,FR_Aqui,44.7899,-0.5765,24.88,0.05-0.05,0.05,2013,2024,NA,0,12,/home/xosto002/Beachelor_thesis/FR_Aqui/parcmeteo/FR-Aqui_FR-Aqui_parcmeteo_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm
546,parcmeteo,FR_Aqui,44.7899,-0.5765,24.88,0.1-0.1,0.1,2013,2024,NA,0,12,/home/xosto002/Beachelor_thesis/FR_Aqui/parcmeteo/FR-Aqui_FR-Aqui_parcmeteo_sm_0.100000_0.100000_ThetaProbe-ML2X-B_19500101_20241016.stm
547,parcmeteo,FR_Aqui,44.7899,-0.5765,24.88,0.25-0.25,0.25,2013,2024,NA,0,12,/home/xosto002/Beachelor_thesis/FR_Aqui/parcmeteo/FR-Aqui_FR-Aqui_parcmeteo_sm_0.250000_0.250000_ThetaProbe-ML2X_19500101_20241016.stm
549,parcmeteo,FR_Aqui,44.7899,-0.5765,24.88,0.5-0.5,0.5,2013,2024,NA,0,12,/home/xosto002/Beachelor_thesis/FR_Aqui/parcmeteo/FR-Aqui_FR-Aqui_parcmeteo_sm_0.500000_0.500000_ThetaProbe-ML2X-B_19500101_20241016.stm
735,Hoal-01,HOAL,48.15709,15.13658,321.059,0.05-0.05,0.05,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-01/HOAL_HOAL_Hoal-01_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
736,Hoal-01,HOAL,48.15709,15.13658,321.059,0.1-0.1,0.1,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-01/HOAL_HOAL_Hoal-01_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
737,Hoal-01,HOAL,48.15709,15.13658,321.059,0.2-0.2,0.2,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-01/HOAL_HOAL_Hoal-01_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
738,Hoal-01,HOAL,48.15709,15.13658,321.059,0.5-0.5,0.5,2013,2021,NA,0,9,/home/xosto002/Beachelor_thesis/HOAL/Hoal-01/HOAL_HOAL_Hoal-01_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
739,Hoal-02,HOAL,48.15668,15.14109,309.692,0.05-0.05,0.05,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-02/HOAL_HOAL_Hoal-02_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
740,Hoal-02,HOAL,48.15668,15.14109,309.692,0.1-0.1,0.1,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-02/HOAL_HOAL_Hoal-02_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm
741,Hoal-02,HOAL,48.15668,15.14109,309.692,0.2-0.2,0.2,2013,2018,NA,0,6,/home/xosto002/Beachelor_thesis/HOAL/Hoal-02/HOAL_HOAL_Hoal-02_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
742,Hoal-02,HOAL,48.15668,15.14109,309.692,0.5-0.5,0.5,2013,2020,NA,0,8,/home/xosto002/Beachelor_thesis/HOAL/Hoal-02/HOAL_HOAL_Hoal-02_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm
